Date,Close,High,Low,Open,Volume
2023-09-25,732.9925537109375,737.636571986799,730.1199506265053,730.1199506265053,40208754
2023-09-26,736.1763916015625,737.3014828250133,730.1199748754191,730.1199748754191,27575308
2023-09-27,731.005615234375,733.7106613351264,725.3322361649047,729.1623733855774,39338538
2023-09-28,729.49755859375,736.1524343562999,726.9361657647512,734.4288841265327,55354188
2023-09-29,730.7423706054688,735.1230435502242,728.8273018844358,729.4975291821899,32053782
2023-10-03,722.0048828125,731.0774976675469,721.0233866976592,731.0774976675469,38971694
2023-10-04,732.2984008789062,734.9076587656226,713.0040591639762,715.7569705893197,54649430
2023-10-05,735.2667236328125,742.8312687313597,733.7585952718871,734.9316099718342,48512674
2023-10-06,734.452880859375,739.6953585670591,732.4420234594476,739.2165913446855,17759356
2023-10-09,725.9307861328125,732.513835306317,723.8960254791839,731.55630088108,16454972
2023-10-10,730.0481567382812,732.035052316478,725.4280415474352,727.989492834349,33266292
2023-10-11,737.1099243164062,738.3308039789869,731.7956204103215,732.561636194785,31333360
2023-10-12,742.017333984375,743.046695154072,733.2798325755078,735.4342849776942,22025336
2023-10-13,735.2667236328125,741.5146589381054,732.4898505097352,737.3014842223872,39745300
2023-10-16,732.3223266601562,734.6443359841811,727.965556654919,733.2319960651158,17856084
2023-10-17,737.8759765625,744.8420626176685,734.9076433348039,744.8420626176685,32902558
2023-10-18,727.6064453125,737.8759782779842,726.8164677513256,737.8759782779842,31216200
2023-10-19,725.308349609375,730.7184423716426,719.682834983418,720.7361578942352,30252364
2023-10-20,729.0667114257812,731.0775102771368,720.5446319365362,720.5446319365362,21094010
2023-10-23,721.0473022460938,731.9152933638753,718.1986025878159,729.4017657824131,22376136
2023-10-25,716.4751586914062,729.0667602000749,714.0573608059868,728.2049558099759,28311996
2023-10-26,700.6278686523438,714.3205976423598,699.1197404204128,713.9615222749121,55561798
2023-10-27,703.3807983398438,707.6178760987387,702.3035722091115,703.5483551604171,31940532
2023-10-30,711.0171508789062,713.3391600901615,699.9097753123232,700.5560993380782,23310982
2023-10-31,706.8998413085938,720.0659406218252,705.7029231892091,720.0659406218252,32634824
2023-11-01,705.9421997070312,707.354539496317,700.0773018118728,700.0773018118728,33877466
2023-11-02,707.0194702148438,713.6025192857455,702.4233167339939,710.9692996573848,45225154
2023-11-03,710.3707885742188,714.0333691138175,709.3653892057476,712.4055490469672,18095340
2023-11-06,715.5175170898438,717.1932021415764,710.0116947770078,717.1932021415764,25593730
2023-11-07,712.0464477539062,715.2781260341811,707.234814492639,715.2781260341811,41952848
2023-11-08,714.105224609375,715.014835514477,709.054207384732,710.4665472159254,31399546
2023-11-09,711.280517578125,714.607926311971,710.2511563874616,711.4480744130556,22116740
2023-11-10,714.081298828125,716.2357512885518,708.5994376116778,708.6233409063911,14015186
2023-11-13,712.78857421875,716.2117126727126,711.4001377601898,714.3684707875195,20605914
2023-11-15,720.2573852539062,723.3932753387419,718.4141432279705,720.1137317170233,41245460
2023-11-16,722.1484985351562,727.2473809327844,719.9461810912933,722.7948225701767,29713838
2023-11-17,720.5924682617188,721.7415211781168,712.8843283809061,713.3630955591337,23701874
2023-11-20,720.6403198242188,724.3747271219125,718.8928664109501,724.3747271219125,19331452
2023-11-21,726.74462890625,728.6836593929769,723.9438525479579,727.2473578304415,24959972
2023-11-22,724.1593627929688,727.7261551101178,719.8504579271851,727.7261551101178,29123650
2023-11-23,728.3485717773438,729.5693930831869,722.220328180805,722.220328180805,13046220
2023-11-24,733.5191650390625,734.0218939418301,727.6542672419772,728.3005912289228,16469192
2023-11-28,731.8674926757812,735.9848789111071,730.5030178431152,735.0033827728541,28489338
2023-11-29,746.4698486328125,748.3130905581396,733.950075384279,734.3809775281464,34042488
2023-11-30,746.30224609375,752.837370842918,738.3307614719267,751.2574743365304,69491440
2023-12-01,744.6744384765625,749.6296668015766,743.0944835007002,745.8713563542594,22153536
2023-12-04,770.5279541015625,771.7727371502491,753.4120264631497,760.2823241901957,50662456
2023-12-05,777.374267578125,784.6994290053266,773.9271671672425,783.5025110233172,52230820
2023-12-06,779.3372192382812,784.4360428215049,773.9989536278642,784.4360428215049,38613060
2023-12-07,780.60595703125,782.3056039667443,773.7835244385168,777.996699171334,20450386
